"","C_CA003_18","C_IA004_18","C_IA005_18","C_IA006_18","C_IA007_18","C_IA008_18","C_IA011_18","C_IA009_18","C_IA014_18","C_IA013_18","C_IA016_18","C_IA018_18","C_IA017_18","C_IA019_18","C_IA020_18","C_IA023_18","C_IA055_18","C_IA027_18","C_IA025_18","C_IA024_18","C_IA029_18","C_IA058_18","C_IA059_18","C_IA050_18","C_IA051_18","C_IA052_18","C_IA054_18","C_IA040_18","C_IA042_18","C_IA043_18","C_IA044_18","C_IA030_18","C_IA031_18","C_IA034_18","C_IA035_18","C_IA036_18","C_IA038_18","C_IA039_18","C_IA045_18","C_IA046_18","C_IA047_18","C_IA048_18","C_IA063_18","C_IA049_18","C_IA068_18","C_IA069_18","C_IA070_18","C_IA078_18","C_IA065_18","C_IA066_18","C_IA076_18","C_IA077_18","C_IA075_18","C_IA062_18","C_IA082_18","C_IA084_18","C_IA083_18","C_IA080_18","C_IA086_18","C_IA064_18","C_IA085_18","C_IA087_18","C_IA092_18","C_IA091_18","C_IA090_18","C_IA060_18","C_IA099_18","C_IA104_18"
"C_IA016_18",0.421400972314011,0.544616696914293,0.0798186944182174,0.157264151495252,0.694489729690451,0.0225233770653348,0.0810396037912736,0.0225233770653348,0.0810396037912736,0.694489729690451,0.0225233770653348,0.719799351649725,0.359378321750651,0.157013632229501,0.111218663177853,0.247376292320857,0.716239467021718,0.137100086888603,0.696998874999709,0.582557952570974,0.459257213539468,0.680809150031573,0.781510987974394,0.680809150031573,1,0.680809150031573,0.544616696914293,0.680809150031573,0.718895122455366,0.707597216848203,0.680809150031573,0.680809150031573,0.698025278262954,0.680809150031573,0.680809150031573,0.680809150031573,0.688913370884194,0.680809150031573,0.680809150031573,0.544616696914293,0.710210193444695,0.680809150031573,0.692614235140924,0.445889818709055,0.680809150031573,0.680809150031573,0.680809150031573,0.680809150031573,0.831548600769751,0.514307194986995,0.687314581342917,0.680809150031573,0.680809150031573,0.893533930675426,0.675002446741391,0.53360497957885,0.667351140659536,0.692876519323223,0.680809150031573,0.680809150031573,0.728334780190252,0.680809150031573,0.680809150031573,0.680809150031573,0.544616696914293,0.698080678166435,0.722865964553997,0.680809150031573
"C_IA018_18",0.569898191558445,0.512097598023098,0.656423982914407,0.66966116258322,0.0851639267009259,0.719799351649725,0.636842515346664,0.719799351649725,0.580095464009499,0.0851639267009259,0.719799351649725,0.065189033282011,0.853719772240247,0.635015076408504,0.746675653623521,0.518833408931456,0.153327130296031,0.679286835041917,0.33303772862436,0.3737850662205,0.212802315454317,0.300752883707717,0.162764093096778,0.300752883707717,0.231533697497835,0.300752883707717,0.585222564545935,0.300752883707717,0.0856236451130383,0.321890820946553,0.300752883707717,0.301313341648485,0.299084451235827,0.301313341648485,0.301313341648485,0.301313341648485,0.120099221118897,0.300752883707717,0.300752883707717,0.585222564545935,0.178636752255305,0.301313341648485,0.280622483162684,0.384627751659697,0.300752883707717,0.300752883707717,0.300752883707717,0.300752883707717,0.417284799909889,0.524585879062712,0.270604874034871,0.300752883707717,0.300752883707717,0.414628673945077,0.255359388681296,0.508049171872559,0.255359388681296,0.327894645382732,0.301313341648485,0.300752883707717,0.27735282659386,0.301313341648485,0.300752883707717,0.300752883707717,0.512097598023098,0.307964067530204,0.302662448553134,0.300752883707717
"C_IA017_18",0.50681503965799,0.880598171255727,0.334993154633486,0.294161483086684,0.828410150280973,0.359378321750651,0.336214064006542,0.359378321750651,0.336214064006542,0.828410150280973,0.359378321750651,0.853719772240247,0.0241325009475543,0.50653471315393,0.379059259632234,0.455684720771151,0.916947682441372,0.312063165256079,0.707439481470209,0.684961126663008,0.707374593846224,0.814729570622095,0.791951594444893,0.814729570622095,0.908547421066611,0.814729570622095,0.953723137778565,0.814729570622095,0.852815543045888,0.596563170347071,0.814729570622095,0.814729570622095,0.798100648353675,0.814729570622095,0.814729570622095,0.814729570622095,0.897671077730313,0.814729570622095,0.814729570622095,0.953723137778565,0.910918408864349,0.814729570622095,0.814729570622095,0.711734913382061,0.814729570622095,0.814729570622095,0.814729570622095,0.814729570622095,0.939811397952462,0.85028866932843,0.916947682441372,0.814729570622095,0.814729570622095,0.802081351742038,0.775077816832112,0.727442091150637,0.767426510750256,0.835529174669961,0.814729570622095,0.814729570622095,0.828410150280973,0.814729570622095,0.814729570622095,0.814729570622095,0.880598171255727,0.813756630708244,0.822941334644718,0.814729570622095
"C_IA019_18",0.615801038874747,0.377553459439164,0.200628369923505,0.272779289236862,0.635015076408504,0.157013632229501,0.200628369923505,0.157013632229501,0.200628369923505,0.635015076408504,0.157013632229501,0.635015076408504,0.50653471315393,0.0501175698228902,0.210246030507141,0.253199523775619,0.762469587162948,0.244339214919515,0.497381581513607,0.395290297186192,0.7051046271668,0.635015076408504,0.527691083440905,0.635015076408504,0.806669668006985,0.635015076408504,0.377553459439164,0.635015076408504,0.635015076408504,0.733544701484148,0.635015076408504,0.635575534349271,0.70323519955685,0.635575534349271,0.635575534349271,0.635575534349271,0.643346541570709,0.635480448557726,0.635480448557726,0.377553459439164,0.762469587162948,0.636040906498494,0.733544701484148,0.70532572057972,0.635015076408504,0.635015076408504,0.635015076408504,0.635480448557726,0.627941068124653,0.347243957511866,0.733544701484148,0.635015076408504,0.635015076408504,0.733544701484148,0.686241641612309,0.373615750387571,0.686241641612309,0.614060446936693,0.636040906498494,0.635015076408504,0.733544701484148,0.635575534349271,0.635015076408504,0.635015076408504,0.377553459439164,0.650638852415518,0.733544701484148,0.635015076408504
"C_IA020_18",0.488325585353051,0.570894521124229,0.0731529164018091,0.338545491570491,0.746675653623521,0.111218663177853,0.0719588692323279,0.111218663177853,0.0719588692323279,0.746675653623521,0.111218663177853,0.746675653623521,0.379059259632234,0.210246030507141,0.0353628587916244,0.253199523775619,0.874130164377966,0.153735461004382,0.639351660655922,0.545016621177253,0.674795125239503,0.746675653623521,0.639351660655922,0.746675653623521,0.918330245222002,0.746675653623521,0.570894521124229,0.746675653623521,0.716878435341048,0.665169452780806,0.746675653623521,0.747236111564288,0.845205278699165,0.747236111564288,0.747236111564288,0.747236111564288,0.79307286556177,0.747141025772744,0.747141025772744,0.570894521124229,0.874130164377966,0.747701483713511,0.845205278699165,0.675108310067968,0.746675653623521,0.746675653623521,0.746675653623521,0.747141025772744,0.739601645339671,0.570894521124229,0.845205278699165,0.746675653623521,0.746675653623521,0.845205278699165,0.797902218827327,0.55365157630593,0.797902218827327,0.794096272855052,0.747849239359622,0.746675653623521,0.845205278699165,0.747236111564288,0.746675653623521,0.746675653623521,0.570894521124229,0.762299429630535,0.845205278699165,0.746675653623521
"C_IA023_18",0.547758294610257,0.280721642403674,0.25340556589788,0.262168636204775,0.493523786972182,0.247376292320857,0.25340556589788,0.247376292320857,0.25340556589788,0.493523786972182,0.247376292320857,0.518833408931456,0.455684720771151,0.253199523775619,0.253199523775619,0.0582697842453868,0.522448672650983,0.262168636204775,0.46894150719626,0.428368644265356,0.493523786972182,0.48749451339516,0.494251129155534,0.48749451339516,0.591958375454294,0.48749451339516,0.280721642403674,0.48749451339516,0.518833408931456,0.493523786972182,0.48749451339516,0.488276064748846,0.493523786972182,0.488054971335927,0.488054971335927,0.488054971335927,0.48749451339516,0.48749451339516,0.487715606808079,0.28039916834375,0.51641939907396,0.488054971335927,0.48749451339516,0.48749451339516,0.48749451339516,0.48749451339516,0.48749451339516,0.48749451339516,0.48749451339516,0.280721642403674,0.493523786972182,0.48749451339516,0.48749451339516,0.48749451339516,0.440191453523321,0.280721642403674,0.440191453523321,0.432789108669373,0.488202726982037,0.48749451339516,0.493523786972182,0.488054971335927,0.48749451339516,0.48749451339516,0.280721642403674,0.487756346110188,0.48749451339516,0.48749451339516
"C_IA055_18",0.585263911939863,0.614242486818268,0.678173720245674,0.698586048262021,0.153327130296031,0.716239467021718,0.658592252677931,0.716239467021718,0.601845201340766,0.153327130296031,0.716239467021718,0.153327130296031,0.916947682441372,0.762469587162948,0.874130164377966,0.522448672650983,0.0877664523565095,0.708211720720718,0.361962614303161,0.366609917872966,0.226575982134017,0.299529759713672,0.203271703845906,0.299529759713672,0.373227059287419,0.299529759713672,0.687367453341106,0.299529759713672,0.16536957377847,0.452001457665809,0.299529759713672,0.300090217654439,0.321261384355639,0.300090217654439,0.300090217654439,0.300090217654439,0.162952802754728,0.299995131862895,0.299995131862895,0.687367453341106,0.102720588691717,0.300555589803662,0.290700012913127,0.33763647377491,0.299529759713672,0.299529759713672,0.299529759713672,0.299995131862895,0.51942968870506,0.626730767857883,0.28437854071457,0.299529759713672,0.299529759713672,0.51942968870506,0.252226699841834,0.511664435592086,0.252226699841834,0.497115484878351,0.300555589803662,0.299529759713672,0.299529759713672,0.300090217654439,0.299529759713672,0.299529759713672,0.614242486818268,0.316231299723729,0.299529759713672,0.299529759713672
"C_IA027_18",0.372797843558889,0.472513964050431,0.137100086888603,0.330341742743928,0.679286835041917,0.137100086888603,0.135906039719122,0.137100086888603,0.135906039719122,0.679286835041917,0.137100086888603,0.679286835041917,0.312063165256079,0.244339214919515,0.153735461004382,0.262168636204775,0.708211720720718,0.0344551554643106,0.648977333114619,0.647477042417908,0.499251009123558,0.679286835041917,0.679286835041917,0.679286835041917,0.752411801564754,0.679286835041917,0.472513964050431,0.679286835041917,0.649489616759444,0.499251009123558,0.679286835041917,0.680068386395603,0.648977333114619,0.679847292982684,0.679847292982684,0.679847292982684,0.679286835041917,0.679752207191139,0.679973300604059,0.472191489990507,0.708211720720718,0.680312665131907,0.679286835041917,0.499343100539104,0.679286835041917,0.679286835041917,0.679286835041917,0.679752207191139,0.679286835041917,0.442204462123134,0.679286835041917,0.679286835041917,0.679286835041917,0.679286835041917,0.631983775170078,0.442204462123134,0.631983775170078,0.588242654811809,0.680312665131907,0.679286835041917,0.679286835041917,0.679847292982684,0.679286835041917,0.679286835041917,0.472513964050431,0.680037643739888,0.679286835041917,0.679286835041917
"C_IA025_18",0.631110962565301,0.427850526737569,0.658933128223665,0.639351660655922,0.33303772862436,0.696998874999709,0.639351660655922,0.696998874999709,0.582604609318757,0.33303772862436,0.696998874999709,0.33303772862436,0.707439481470209,0.497381581513607,0.639351660655922,0.46894150719626,0.361962614303161,0.648977333114619,0.0775045450992382,0.428335338099023,0.412194455859095,0.188504829072705,0.326479467875178,0.188504829072705,0.188504829072705,0.188504829072705,0.500975493260406,0.188504829072705,0.3450801721068,0.402568783400398,0.188504829072705,0.189065287013472,0.181946568323522,0.189065287013472,0.189065287013472,0.189065287013472,0.342663401083057,0.188970201221927,0.188970201221927,0.500653019200482,0.361962614303161,0.189530659162695,0.188504829072705,0.267974741135904,0.188504829072705,0.188504829072705,0.188504829072705,0.188970201221927,0.33303772862436,0.427850526737569,0.188504829072705,0.188504829072705,0.188504829072705,0.188504829072705,0.285734668752522,0.496523561617649,0.285734668752522,0.399410452420222,0.189678414808805,0.188504829072705,0.188504829072705,0.189065287013472,0.188504829072705,0.188504829072705,0.427850526737569,0.189255637770675,0.188504829072705,0.188504829072705
"C_IA024_18",0.694974541051905,0.4272455434859,0.582557952570974,0.647477042417908,0.3737850662205,0.582557952570974,0.562976485003231,0.582557952570974,0.562976485003231,0.3737850662205,0.582557952570974,0.3737850662205,0.684961126663008,0.395290297186192,0.545016621177253,0.428368644265356,0.366609917872966,0.647477042417908,0.428335338099023,0.0542700150556444,0.445384316251357,0.3737850662205,0.415847057059408,0.3737850662205,0.659634813387191,0.3737850662205,0.500370510008738,0.3737850662205,0.38582750970294,0.665284245242745,0.3737850662205,0.374566617574187,0.429361741362268,0.374345524161268,0.374345524161268,0.374345524161268,0.3737850662205,0.374250438369723,0.374471531782642,0.500370510008738,0.366609917872966,0.374810896310491,0.385590151329852,0.463204122033153,0.3737850662205,0.3737850662205,0.3737850662205,0.374250438369723,0.48798022178871,0.439733824525515,0.366609917872966,0.3737850662205,0.3737850662205,0.586509846864354,0.360327056848463,0.451637191652708,0.360327056848463,0.443409713137531,0.374810896310491,0.3737850662205,0.407630116720302,0.374345524161268,0.3737850662205,0.3737850662205,0.4272455434859,0.391521966504585,0.407630116720302,0.3737850662205
