"","C_CA003_18","C_IA004_18","C_IA005_18","C_IA006_18","C_IA007_18","C_IA008_18","C_IA011_18","C_IA009_18","C_IA014_18","C_IA013_18","C_IA016_18","C_IA018_18","C_IA017_18","C_IA019_18","C_IA020_18","C_IA023_18","C_IA055_18","C_IA027_18","C_IA025_18","C_IA024_18","C_IA029_18","C_IA058_18","C_IA059_18","C_IA050_18","C_IA051_18","C_IA052_18","C_IA054_18","C_IA040_18","C_IA042_18","C_IA043_18","C_IA044_18","C_IA030_18","C_IA031_18","C_IA034_18","C_IA035_18","C_IA036_18","C_IA038_18","C_IA039_18","C_IA045_18","C_IA046_18","C_IA047_18","C_IA048_18","C_IA063_18","C_IA049_18","C_IA068_18","C_IA069_18","C_IA070_18","C_IA078_18","C_IA065_18","C_IA066_18","C_IA076_18","C_IA077_18","C_IA075_18","C_IA062_18","C_IA082_18","C_IA084_18","C_IA083_18","C_IA080_18","C_IA086_18","C_IA064_18","C_IA085_18","C_IA087_18","C_IA092_18","C_IA091_18","C_IA090_18","C_IA060_18","C_IA099_18","C_IA104_18"
"C_IA016_18",0.578450532608862,0.627526184070824,0.0122535580975767,0.000373757444777837,0.627528681723331,0.000594416305311715,0.000162202652787346,0.000594416306726145,0.000162202652787346,0.627528681723331,0.000594416305121517,0.62752693750992,0.604466580703864,0.0110203714396946,1.97118072760352e-05,0.146877940759043,0.627534984258052,5.39034479504123e-05,0.627613309501485,0.627526065756728,0.638660568028676,0.627528386189094,0.627528352191251,0.627528386189094,0.627526209987696,0.627529357140113,0.627526183873791,0.627529357140113,0.627526860247246,0.629492962666192,0.627529357140113,0.627533357510565,0.627538563650595,0.627529911242548,0.627529911242548,0.627529911242548,0.627528301095216,0.627529785990977,0.627533116388867,0.627526185289914,0.627533936361982,0.627530414971185,0.62752960408865,0.652449986572049,0.627529357140113,0.627529357140113,0.627529357140113,0.627528683831637,0.627526198421407,0.627526177190732,0.627530745035818,0.627528386189094,0.627529357140113,0.62752647691302,0.627528973684431,0.627526206540039,0.62752855894908,0.627526226422213,0.62753681254952,0.627529357140113,0.627530746849576,0.627529911242548,0.627529357140113,0.627529357140113,0.627526183873791,0.627545162300491,0.62753020361335,0.627529357140113
"C_IA018_18",0.627526053658883,0.619050443195268,0.627531860679825,0.627768206871504,0.0371819579099351,0.627528681723331,0.627623043510172,0.627527066615392,0.627555379547772,0.0371819579099351,0.62752693750992,0.0371641903294705,0.627526189002465,0.627745183712173,0.627528777332182,0.706951871988019,0.0237643828490853,0.628402650961108,0.299045003257058,0.041908487730115,0.0533734992580919,0.621941597783613,0.235638747921042,0.621941597783613,0.450087048812403,0.622805763572892,0.627213927187258,0.622805763572892,0.0371647082048106,0.538287630724121,0.622805763572892,0.622301942681446,0.52567076863643,0.622805763572892,0.622805763572892,0.622805763572892,0.396977737533387,0.479482004121334,0.477930460342862,0.627499468779783,0.323933310822361,0.479482004121334,0.456332334279342,0.465106266368379,0.622805763572892,0.622805763572892,0.622805763572892,0.476818467525088,0.620935961739037,0.62724777832631,0.0242889682605921,0.621941597783613,0.622805763572892,0.619372336768781,0.622484853798747,0.627137553735397,0.622484853798747,0.00361949852259914,0.481424762299821,0.622805763572892,0.488256546838523,0.622805763572892,0.622805763572892,0.622805763572892,0.627240500802146,0.217591022845441,0.623349031226562,0.622805763572892
"C_IA017_18",0.602099374056493,0.62752618380175,0.348570528619615,0,0.6275262005587,0.604466588037112,0.000460338843757206,0.604466584470221,0.000460338843757206,0.6275262005587,0.604466580703864,0.627526189002465,0.00089960980662034,0.62761668498535,0.0358519542562782,0.702068872002501,0.627526185767245,1.66252997869863e-06,0.627556094160926,0.627526183716433,0.634603957571459,0.627526244765416,0.627526696756208,0.627526244765416,0.627526187410846,0.627526272233024,0.627526183736536,0.627526272233024,0.627526188464105,0.629417636044288,0.627526272233024,0.627526269087467,0.62752650851832,0.627526287908279,0.627526287908279,0.627526287908279,0.627526185553811,0.627526284364978,0.627526266176568,0.627526183746323,0.627526185525263,0.627526302158509,0.627526318398709,0.628287146194762,0.627526272233024,0.627526272233024,0.627526272233024,0.627526253185532,0.627526183783149,0.627526183860742,0.627526262314987,0.627526244765416,0.627526272233024,0.627526243029951,0.627526256922198,0.62752618531251,0.627526246042874,0.627526183770277,0.627526461776998,0.627526272233024,0.627526303435967,0.627526287908279,0.627526272233024,0.627526272233024,0.627526183785035,0.627532710678472,0.627526289185736,0.627526272233024
"C_IA019_18",0.627730823097874,0.627507400780665,0.171152885119894,0.601834360934705,0.627745183712173,0.0110203714396946,0.171152885119894,0.0110208141473793,0.171152885119894,0.627745183712173,0.0110203714396946,0.627745183712173,0.62761668498535,0.313766079621967,0.599030859625615,0.317121430193378,0.628864624286794,0.319714414220279,0.93446559387438,0.151476655501766,0.628663445802653,0.62824819000978,0.75485101044241,0.62824819000978,0.627584799955482,0.62857137687656,0.627507400780665,0.62857137687656,0.627745183712173,0.627658786506531,0.62857137687656,0.629299669122403,0.62860173970153,0.62857137687656,0.62857137687656,0.62857137687656,0.627547644794537,0.62857137687656,0.629299669122403,0.627508346501185,0.628864624286794,0.62857137687656,0.628170218692382,0.629445479494075,0.62857137687656,0.62857137687656,0.62857137687656,0.62824819000978,0.62755464955958,0.627185429156079,0.628220659141399,0.62824819000978,0.62857137687656,0.62775002162326,0.627824260093243,0.627207404690532,0.627824260093243,0.627498185198261,0.629956986476086,0.62857137687656,0.627955637296757,0.62857137687656,0.62857137687656,0.62857137687656,0.627507400780665,0.771813113681808,0.627955637296757,0.62857137687656
"C_IA020_18",0.0118844031575439,0.627526189228206,1.72103825122443e-07,0.627300102769065,0.627528777332182,1.97118072760352e-05,0.0110202157260929,1.9711811093784e-05,0.011020215726093,0.627528777332182,1.97118072760352e-05,0.627528777332182,0.0358519542562782,0.599030859625615,0.31376272535652,0.317121430193378,0.627541585381112,0.313774525766512,0.630901549538116,0.627416216930204,0.630318616557611,0.627534610330103,0.629529973671061,0.627534610330103,0.627526858345277,0.627538331504375,0.627526189228206,0.627538331504375,0.627532676210564,0.62825100070736,0.627538331504375,0.627536160776942,0.627531514265203,0.627538331504375,0.627538331504375,0.627538331504375,0.62752706186175,0.627538331504375,0.627536160776942,0.62752619999385,0.627541585381112,0.627538331504375,0.627533587294973,0.632268978888012,0.627538331504375,0.627538331504375,0.627538331504375,0.627534610330103,0.627526520024558,0.627526189228206,0.627534167939531,0.627534610330103,0.627538331504375,0.627528756187044,0.627529609259419,0.627526224523933,0.627529609259419,0.627526208649076,0.627538331504375,0.627538331504375,0.627531119400836,0.627538331504375,0.627538331504375,0.627538331504375,0.627526189228206,0.629698766629544,0.627531119400836,0.627538331504375
"C_IA023_18",0.829415569016554,0.619793556933459,0.147096293906992,0.345337319521926,0.815601845631637,0.147096293906992,0.147096293906992,0.151404743805615,0.147096293906992,0.815601845631637,0.146877940759043,0.706951871988019,0.702068872002501,0.317121430193378,0.317121430193378,0.316722837475745,1,0.345337319521926,0.881606322174574,0.164419045701059,0.815601845631637,0.820032681157304,0.828445451026462,0.820032681157304,0.664992761957594,0.874904145276652,0.618440700118636,0.874904145276652,0.706951871988019,0.815601845631637,0.874904145276652,0.820032681157304,0.894965271046318,0.874904145276652,0.874904145276652,0.874904145276652,0.798164921590216,0.894965271046318,0.838465684662363,0.618440700118636,0.980180623141258,0.894965271046318,0.874904145276652,0.874904145276653,0.874904145276652,0.874904145276652,0.874904145276652,0.838465684662363,0.798164921590216,0.618440700118636,0.894965271046318,0.820032681157304,0.874904145276652,0.874904145276652,0.820032681157304,0.618440700118636,0.820032681157304,0.644377593721512,0.894965271046318,0.874904145276652,0.894965271046318,0.874904145276652,0.874904145276652,0.874904145276652,0.618440700118636,0.797077254556422,0.874904145276652,0.874904145276652
"C_IA055_18",0.627525959746152,0.628435744300003,0.627546770480268,0.628313418584785,0.0237643828490853,0.627534984258052,0.627868765549056,0.627536491210296,0.627631351220968,0.0237643828490853,0.627534984258052,0.0237643828490853,0.627526185767245,0.628864624286794,0.627541585381112,1,0.188306348018405,0.630370563448997,0.417917339082319,0.145784598239186,0.334095511026556,0.0254022294400321,0.257116248139169,0.0254022294400321,0.617004052613943,0.026281283238874,0.627587675663908,0.026281283238874,0.0238421988739129,0.62590188613477,0.026281283238874,0.0257686433664627,0.099235099367611,0.026281283238874,0.026281283238874,0.026281283238874,0.00705160516545781,0.026281283238874,0.0257686433664627,0.627581529522188,0.188306348018405,0.026281283238874,0.110461863311932,0.316990294527594,0.026281283238874,0.026281283238874,0.026281283238874,0.0254022294400321,0.62541881743858,0.628667611504647,0.207982679213337,0.0254022294400321,0.026281283238874,0.621734207842651,0.0694734936583048,0.631420639125836,0.0694734936583048,0.606734995817216,0.0269254753399467,0.026281283238874,0.0717885663138121,0.026281283238874,0.026281283238874,0.026281283238874,0.628435744300003,0.278169126353298,0.0717885663138121,0.026281283238874
"C_IA027_18",5.39455781014254e-05,0.62755988024013,5.39034479504123e-05,0.627300097827583,0.628402650961108,5.39034479504123e-05,0.313764858992458,5.39048668537625e-05,0.313764858992458,0.628402650961108,5.39034479504123e-05,0.628402650961108,1.66252997869863e-06,0.319714414220279,0.313774525766512,0.345337319521926,0.630370563448997,0.313764858992458,0.63151793859736,0.627884154002948,0.86138669774923,0.628552476213112,0.628472671679311,0.628552476213112,0.627914367004548,0.629003881357588,0.62755988024013,0.629003881357588,0.629762352236216,0.86138669774923,0.629003881357588,0.628552476213112,0.63151793859736,0.629003881357588,0.629003881357588,0.629003881357588,0.628402650961108,0.629003881357588,0.628552476213112,0.62755988024013,0.630370563448997,0.629003881357588,0.629003881357588,0.947030015173191,0.629003881357588,0.629003881357588,0.629003881357588,0.628552476213112,0.628402650961108,0.627609097797653,0.629003881357588,0.628552476213112,0.629003881357588,0.629003881357588,0.628552476213112,0.627602806811425,0.628552476213112,0.627800568471971,0.631223847200985,0.629003881357588,0.629003881357588,0.629003881357588,0.629003881357588,0.629003881357588,0.62755988024013,0.628552476213112,0.629003881357588,0.629003881357588
"C_IA025_18",0.627729871988483,0.707660023412316,0.627729871988483,0.628632355868239,0.299045003257058,0.627613309501485,0.630901549538116,0.627586648226911,0.628565576376275,0.299045003257058,0.627613309501485,0.299045003257058,0.627556094160926,0.93446559387438,0.630901549538116,0.881606322174574,0.417917339082319,0.63151793859736,0.339030231812741,0.701417341729514,0.61345908657965,0.280266272978328,0.391318739276425,0.280266272978328,0.255439819125826,0.255439819125826,0.619692736144195,0.255439819125826,0.311854261937233,0.580113583531385,0.255439819125826,0.288179429484312,0.339030231812741,0.255439819125826,0.255439819125826,0.255439819125826,0.309974809086449,0.255439819125826,0.288179429484312,0.619692736144195,0.417917339082319,0.255439819125826,0.255439819125826,0.431884766106427,0.255439819125826,0.255439819125826,0.255439819125826,0.280266272978328,0.299045003257058,0.707660023412316,0.255439819125826,0.280266272978328,0.255439819125826,0.255439819125826,0.280266272978328,0.736423686192511,0.280266272978328,0.444633122899516,0.255439819125826,0.255439819125826,0.255439819125826,0.255439819125826,0.255439819125826,0.255439819125826,0.707660023412316,0.280266272978328,0.255439819125826,0.255439819125826
"C_IA024_18",0.627526164496434,0.604879284124321,0.627526065756728,0.627643116937453,0.041908487730115,0.627526065756728,0.627526688068104,0.627526079217198,0.627526688068104,0.041908487730115,0.627526065756728,0.041908487730115,0.627526183716433,0.151476655501766,0.627416216930204,0.164419045701059,0.145784598239186,0.627884154002948,0.701417341729514,0.0360115755141485,0.418232199512985,0.610749950817015,0.458244551806857,0.610749950817015,0.628293376445714,0.641982069418538,0.604687770299934,0.641982069418538,0.0432574180572284,0.6510364709821,0.641982069418538,0.610749950817015,0.712605451355538,0.641982069418538,0.641982069418538,0.641982069418538,0.0126229524878946,0.641982069418538,0.610749950817015,0.618069504268028,0.145784598239186,0.641982069418538,0.19172398010277,0.284071671024631,0.641982069418538,0.641982069418538,0.641982069418538,0.610749950817015,0.604878671981376,0.604923718283842,0.202696032863843,0.610749950817015,0.641982069418538,0.638699856751513,0.625040490711338,0.620878822777817,0.625040490711338,0.603387732131519,0.663038365228667,0.641982069418538,0.657996083622077,0.641982069418538,0.641982069418538,0.641982069418538,0.604879284124321,0.467539205711975,0.657996083622077,0.641982069418538
